provid,countyid,zupu,pczupu,anyzupu,avggrain,nograin,urban,dis_bj,dis_pc,migrants,rice,minority,edu,lnpop,year,mortality
13,422,0,0,0,144.72256469726562,39.92438507080078,6.02,383.62425272297764,368.5680373006009,0,0,0,1.8309636116027832,12.097930908203125,1963,11.8
13,422,0,0,0,144.72256469726562,39.92438507080078,6.02,383.62425272297764,368.5680373006009,0,0,0,1.8309636116027832,12.097930908203125,1964,11.63
13,422,0,0,0,144.72256469726562,39.92438507080078,6.02,383.62425272297764,368.5680373006009,0,0,0,1.8309636116027832,12.097930908203125,1965,8.33
13,422,0,0,0,144.72256469726562,39.92438507080078,6.02,383.62425272297764,368.5680373006009,0,0,0,1.8309636116027832,12.097930908203125,1966,8.14
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1954,12.68
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1955,11.28
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1956,11.62
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1957,9.393
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1958,9.92
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1959,10.45
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1960,5.924
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1961,8.887
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1962,9.27
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1963,11.82
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1964,14.47
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1965,11.81
61,423,2,0.2185680866241455,1,224.41598510742188,32.334205627441406,5.54,684.1140095995913,145.36182212557034,0,0,0,3.07485032081604,11.928010940551758,1966,12.97
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1954,7.27
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1955,21.5
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1956,12.53
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1957,10.39
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1958,10.03
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1959,7.06
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1960,21.04
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1961,8.26
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1962,9.82
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1963,12.33
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1964,9.39
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1965,8.69
42,425,1,0.08008745312690735,1,294.7135925292969,44.822898864746094,8.41,1048.3085084195598,46.79557631014143,1,1,0,2.419278144836426,13.183270454406738,1966,8.23
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1954,25.2
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1955,9.07
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1956,7.83
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1957,5.96
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1958,5.45
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1959,16.75
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1960,12.3
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1961,9.87
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1962,8.67
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1963,9.5
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1964,10.28
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1965,9.5
42,427,1,0.048076923936605453,1,309.9766845703125,30.11675262451172,10.52,1063.2031605426382,15.945067253885743,1,1,0,3.1317689418792725,12.938440322875977,1966,10
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1954,12.66
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1955,11.12
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1956,7.94
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1957,8.92
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1958,7.17
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1959,10.49
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1960,11.1
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1961,8.25
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1962,6.26
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1963,5.13
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1964,16.92
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1965,14.79
61,428,0,0,0,235.40414428710938,17.000152587890625,6.46,1022.6909909562316,208.27601369245065,1,0,0,1.6805778741836548,12.07118034362793,1966,19.17
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1954,6.49
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1955,8.48
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1956,9.68
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1957,13.77
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1958,26.52
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1959,46.03
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1960,49.56
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1961,45.51
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1962,26.02
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1963,12.32
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1964,19.99
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1965,14.8
51,429,0,0,0,255.0604705810547,12.762496948242188,5.1,1681.211620410359,208.9595611676509,0,1,0,2.0798897743225098,12.205832481384277,1966,13.53
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1954,14.38
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1955,13.51
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1956,13.95
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1957,11.62
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1958,10.9
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1959,15.58
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1960,22.92
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1961,10.5
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1962,13.91
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1963,12.59
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1964,11.03
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1965,10.06
37,431,0,0,0,167.60415649414062,29.360885620117188,6.53,511.5288929923129,209.68262428904097,0,0,0,1.6661081314086914,13.383910179138184,1966,9.31
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1954,18.75
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1955,13.95
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1956,14.28
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1957,13.99
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1958,12.06
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1959,13.92
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1960,16.17
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1961,14.94
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1962,13.96
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1963,15.61
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1964,16.71
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1965,13.14
14,434,0,0,0,229.63641357421875,17.220489501953125,5.8,354.97504381237513,101.56848799377792,0,0,0,2.280130386352539,11.323349952697754,1966,13.13
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1954,7.85
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1955,8.34
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1956,8.56
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1957,11.77
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1958,21.07
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1959,31.03
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1960,31.63
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1961,30.3
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1962,25.67
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1963,16.43
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1964,13.61
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1965,9.82
51,437,1,0.02228233590722084,1,397.5019226074219,10.345283508300781,14.77,1394.2694077073593,208.27963070870214,1,1,0,2.499558448791504,13.855999946594238,1966,9.41
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1954,7.88
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1955,8.75
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1956,9.92
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1957,13.29
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1958,27.12
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1959,34.71
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1960,59.1
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1961,51.53
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1962,15.3
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1963,14.42
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1964,15.6
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1965,13.03
51,438,1,0.05955452844500542,1,313.99200439453125,9.357627868652344,9.41,1539.9999259495314,269.3332711897337,0,1,0,2.607375383377075,13.222372055053711,1966,13.34
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1954,13.4
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1955,12.14
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1956,11.82
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1957,10.07
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1958,8.86
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1959,14.26
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1960,39.27
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1961,12.31
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1962,9.87
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1963,7.34
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1964,10.5
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1965,5.58
45,439,0,0,0,261.32635498046875,13.749259948730469,12.39,2114.8377625202043,180.14541547887617,0,1,0,3.066763401031494,13.146183013916016,1966,6.35
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1954,21.405
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1955,12.364
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1956,11.463
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1957,10.535
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1958,8.209
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1959,13.325
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1960,13.526
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1961,6.842
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1962,8.574
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1963,8.319
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1964,13.255
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1965,10.413
61,441,1,0.09286689758300781,1,296.4255676269531,24.47478485107422,6.39,726.3061215924861,105.39892733179107,0,0,0,2.7678186893463135,12.280076026916504,1966,12.123
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1954,20.74
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1955,20.57
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1956,14.16
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1957,13.86
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1958,16.14
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1959,41.66
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1960,50.71
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1961,21.59
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1962,11.93
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1963,13.25
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1964,14.07
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1965,13.54
45,442,0,0,0,236.7183074951172,7.341545104980469,10.55,1852.7854451541928,200.04418564785166,0,1,1,3.3460869789123535,11.792532920837402,1966,10.09
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1954,15.07
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1955,13.28
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1956,14.27
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1957,12.02
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1958,11.88
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1959,10.38
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1960,13.52
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1961,12.68
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1962,10.89
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1963,14.77
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1964,13.04
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1965,8.86
13,443,1,0.06089077144861221,1,214.91082763671875,23.49713134765625,1.71,156.2250678269567,114.6851603846645,0,0,0,2.3142127990722656,12.948010444641113,1966,9.62
14,444,0,0,0,269.7005615234375,25.575393676757812,4.34,660.4144509406306,293.4255786922417,0,0,0,2.5407278537750244,11.817634582519531,1954,11.88
